"","simID","simLabel","scenario","procedure","period","t1","t2","medAvgDep","Q1AvgDep","Q2AvgDep","medFinalDep","Q1finalDep","Q2finalDep","medLowDep","Q1LowDep","Q2LowDep","medAAV","Q1AAV","Q2AAV","medAvgCatch","Q1AvgCatch","Q2AvgCatch","medLowCatch","Q1LowCatch","Q2LowCatch","medProbCritBmsy","medProbCautBmsy","medProbHealBmsy","medProbCritB0","medProbCautB0","medProbHealB0","probFtGtFmsy","medProbClosure","Q1ProbClosure","Q2ProbClosure","yearAtDepProb","probAtDepYear","depAtYearProb","probGteDmsy","probGteLimit","omittedReps"
"1997","Sim","NCod83HistM.csv-Dm1Dv0.2Mm1Mv0.8Q0","NCod83HistM.csv","Dm1Dv0.2Mm1Mv0.8Q0","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"1998","Sim","NCod83HistM.csv-Dm1Dv0.2Mm1Mv0.8Q0","NCod83HistM.csv","Dm1Dv0.2Mm1Mv0.8Q0","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"1999","Sim","NCod83HistM.csv-Dm1.5Dv0.2Mm1Mv0.8Q0","NCod83HistM.csv","Dm1.5Dv0.2Mm1Mv0.8Q0","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2000","Sim","NCod83HistM.csv-Dm1.5Dv0.2Mm1Mv0.8Q0","NCod83HistM.csv","Dm1.5Dv0.2Mm1Mv0.8Q0","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2001","Sim","NCod83HistM.csv-Dm1.5Dv0.2Mm1Mv0.8Q0","NCod83HistM.csv","Dm1.5Dv0.2Mm1Mv0.8Q0","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2002","Sim","NCod83HistM.csv-Dm2Dv0.2Mm1Mv0.8Q0","NCod83HistM.csv","Dm2Dv0.2Mm1Mv0.8Q0","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2003","Sim","NCod83HistM.csv-Dm2Dv0.2Mm1Mv0.8Q0","NCod83HistM.csv","Dm2Dv0.2Mm1Mv0.8Q0","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2004","Sim","NCod83HistM.csv-Dm2Dv0.2Mm1Mv0.8Q0","NCod83HistM.csv","Dm2Dv0.2Mm1Mv0.8Q0","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2005","Sim","NCod83HistM.csv-Dm0.5Dv0.3Mm1Mv0.8Q0","NCod83HistM.csv","Dm0.5Dv0.3Mm1Mv0.8Q0","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2006","Sim","NCod83HistM.csv-Dm0.5Dv0.3Mm1Mv0.8Q0","NCod83HistM.csv","Dm0.5Dv0.3Mm1Mv0.8Q0","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2007","Sim","NCod83HistM.csv-Dm0.5Dv0.3Mm1Mv0.8Q0","NCod83HistM.csv","Dm0.5Dv0.3Mm1Mv0.8Q0","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2008","Sim","NCod83HistM.csv-Dm1Dv0.3Mm1Mv0.8Q0","NCod83HistM.csv","Dm1Dv0.3Mm1Mv0.8Q0","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2009","Sim","NCod83HistM.csv-Dm1Dv0.3Mm1Mv0.8Q0","NCod83HistM.csv","Dm1Dv0.3Mm1Mv0.8Q0","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2010","Sim","NCod83HistM.csv-Dm1Dv0.3Mm1Mv0.8Q0","NCod83HistM.csv","Dm1Dv0.3Mm1Mv0.8Q0","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2011","Sim","NCod83HistM.csv-Dm1.5Dv0.3Mm1Mv0.8Q0","NCod83HistM.csv","Dm1.5Dv0.3Mm1Mv0.8Q0","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2012","Sim","NCod83HistM.csv-Dm1.5Dv0.3Mm1Mv0.8Q0","NCod83HistM.csv","Dm1.5Dv0.3Mm1Mv0.8Q0","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2013","Sim","NCod83HistM.csv-Dm1.5Dv0.3Mm1Mv0.8Q0","NCod83HistM.csv","Dm1.5Dv0.3Mm1Mv0.8Q0","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2014","Sim","NCod83HistM.csv-Dm2Dv0.3Mm1Mv0.8Q0","NCod83HistM.csv","Dm2Dv0.3Mm1Mv0.8Q0","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2015","Sim","NCod83HistM.csv-Dm2Dv0.3Mm1Mv0.8Q0","NCod83HistM.csv","Dm2Dv0.3Mm1Mv0.8Q0","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2016","Sim","NCod83HistM.csv-Dm2Dv0.3Mm1Mv0.8Q0","NCod83HistM.csv","Dm2Dv0.3Mm1Mv0.8Q0","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2017","Sim","NCod83HistM.csv-Dm0.5Dv0.4Mm1Mv0.8Q0","NCod83HistM.csv","Dm0.5Dv0.4Mm1Mv0.8Q0","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2018","Sim","NCod83HistM.csv-Dm0.5Dv0.4Mm1Mv0.8Q0","NCod83HistM.csv","Dm0.5Dv0.4Mm1Mv0.8Q0","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2019","Sim","NCod83HistM.csv-Dm0.5Dv0.4Mm1Mv0.8Q0","NCod83HistM.csv","Dm0.5Dv0.4Mm1Mv0.8Q0","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2020","Sim","NCod83HistM.csv-Dm1Dv0.4Mm1Mv0.8Q0","NCod83HistM.csv","Dm1Dv0.4Mm1Mv0.8Q0","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2021","Sim","NCod83HistM.csv-Dm1Dv0.4Mm1Mv0.8Q0","NCod83HistM.csv","Dm1Dv0.4Mm1Mv0.8Q0","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2022","Sim","NCod83HistM.csv-Dm1Dv0.4Mm1Mv0.8Q0","NCod83HistM.csv","Dm1Dv0.4Mm1Mv0.8Q0","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2023","Sim","NCod83HistM.csv-Dm1.5Dv0.4Mm1Mv0.8Q0","NCod83HistM.csv","Dm1.5Dv0.4Mm1Mv0.8Q0","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2024","Sim","NCod83HistM.csv-Dm1.5Dv0.4Mm1Mv0.8Q0","NCod83HistM.csv","Dm1.5Dv0.4Mm1Mv0.8Q0","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2025","Sim","NCod83HistM.csv-Dm1.5Dv0.4Mm1Mv0.8Q0","NCod83HistM.csv","Dm1.5Dv0.4Mm1Mv0.8Q0","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2026","Sim","NCod83HistM.csv-Dm2Dv0.4Mm1Mv0.8Q0","NCod83HistM.csv","Dm2Dv0.4Mm1Mv0.8Q0","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2027","Sim","NCod83HistM.csv-Dm2Dv0.4Mm1Mv0.8Q0","NCod83HistM.csv","Dm2Dv0.4Mm1Mv0.8Q0","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2028","Sim","NCod83HistM.csv-Dm2Dv0.4Mm1Mv0.8Q0","NCod83HistM.csv","Dm2Dv0.4Mm1Mv0.8Q0","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2029","Sim","NCod83HistM.csv-Dm0.5Dv0.5Mm1Mv0.8Q0","NCod83HistM.csv","Dm0.5Dv0.5Mm1Mv0.8Q0","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2030","Sim","NCod83HistM.csv-Dm0.5Dv0.5Mm1Mv0.8Q0","NCod83HistM.csv","Dm0.5Dv0.5Mm1Mv0.8Q0","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2031","Sim","NCod83HistM.csv-Dm0.5Dv0.5Mm1Mv0.8Q0","NCod83HistM.csv","Dm0.5Dv0.5Mm1Mv0.8Q0","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2032","Sim","NCod83HistM.csv-Dm1Dv0.5Mm1Mv0.8Q0","NCod83HistM.csv","Dm1Dv0.5Mm1Mv0.8Q0","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2033","Sim","NCod83HistM.csv-Dm1Dv0.5Mm1Mv0.8Q0","NCod83HistM.csv","Dm1Dv0.5Mm1Mv0.8Q0","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2034","Sim","NCod83HistM.csv-Dm1Dv0.5Mm1Mv0.8Q0","NCod83HistM.csv","Dm1Dv0.5Mm1Mv0.8Q0","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2035","Sim","NCod83HistM.csv-Dm1.5Dv0.5Mm1Mv0.8Q0","NCod83HistM.csv","Dm1.5Dv0.5Mm1Mv0.8Q0","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2036","Sim","NCod83HistM.csv-Dm1.5Dv0.5Mm1Mv0.8Q0","NCod83HistM.csv","Dm1.5Dv0.5Mm1Mv0.8Q0","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2037","Sim","NCod83HistM.csv-Dm1.5Dv0.5Mm1Mv0.8Q0","NCod83HistM.csv","Dm1.5Dv0.5Mm1Mv0.8Q0","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2038","Sim","NCod83HistM.csv-Dm2Dv0.5Mm1Mv0.8Q0","NCod83HistM.csv","Dm2Dv0.5Mm1Mv0.8Q0","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2039","Sim","NCod83HistM.csv-Dm2Dv0.5Mm1Mv0.8Q0","NCod83HistM.csv","Dm2Dv0.5Mm1Mv0.8Q0","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2040","Sim","NCod83HistM.csv-Dm2Dv0.5Mm1Mv0.8Q0","NCod83HistM.csv","Dm2Dv0.5Mm1Mv0.8Q0","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2041","Sim","NCod83HistM.csv-Dm0.5Dv0.1Mm1.5Mv0.8Q0","NCod83HistM.csv","Dm0.5Dv0.1Mm1.5Mv0.8Q0","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2042","Sim","NCod83HistM.csv-Dm0.5Dv0.1Mm1.5Mv0.8Q0","NCod83HistM.csv","Dm0.5Dv0.1Mm1.5Mv0.8Q0","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2043","Sim","NCod83HistM.csv-Dm0.5Dv0.1Mm1.5Mv0.8Q0","NCod83HistM.csv","Dm0.5Dv0.1Mm1.5Mv0.8Q0","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2044","Sim","NCod83HistM.csv-Dm1Dv0.1Mm1.5Mv0.8Q0","NCod83HistM.csv","Dm1Dv0.1Mm1.5Mv0.8Q0","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2045","Sim","NCod83HistM.csv-Dm1Dv0.1Mm1.5Mv0.8Q0","NCod83HistM.csv","Dm1Dv0.1Mm1.5Mv0.8Q0","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2046","Sim","NCod83HistM.csv-Dm1Dv0.1Mm1.5Mv0.8Q0","NCod83HistM.csv","Dm1Dv0.1Mm1.5Mv0.8Q0","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2047","Sim","NCod83HistM.csv-Dm1.5Dv0.1Mm1.5Mv0.8Q0","NCod83HistM.csv","Dm1.5Dv0.1Mm1.5Mv0.8Q0","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2048","Sim","NCod83HistM.csv-Dm1.5Dv0.1Mm1.5Mv0.8Q0","NCod83HistM.csv","Dm1.5Dv0.1Mm1.5Mv0.8Q0","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2049","Sim","NCod83HistM.csv-Dm1.5Dv0.1Mm1.5Mv0.8Q0","NCod83HistM.csv","Dm1.5Dv0.1Mm1.5Mv0.8Q0","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2050","Sim","NCod83HistM.csv-Dm2Dv0.1Mm1.5Mv0.8Q0","NCod83HistM.csv","Dm2Dv0.1Mm1.5Mv0.8Q0","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2051","Sim","NCod83HistM.csv-Dm2Dv0.1Mm1.5Mv0.8Q0","NCod83HistM.csv","Dm2Dv0.1Mm1.5Mv0.8Q0","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2052","Sim","NCod83HistM.csv-Dm2Dv0.1Mm1.5Mv0.8Q0","NCod83HistM.csv","Dm2Dv0.1Mm1.5Mv0.8Q0","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
